"Year","Tags.List","Count"
2006,"2D",3
2006,"3D",3
2006,"3D Platformer",1
2006,"3D Vision",1
2006,"4X",4
2006,"Action",17
2006,"Action RPG",1
2006,"Action-Adventure",1
2006,"Addictive",4
2006,"Adventure",6
2006,"Aliens",3
2006,"Alternate History",1
2006,"America",1
2006,"Animation & Modeling",1
2006,"Arcade",4
2006,"Atmospheric",12
2006,"Automobile Sim",2
2006,"Base Building",1
2006,"Building",1
2006,"Bullet Hell",1
2006,"Bullet Time",1
2006,"Cartoony",1
2006,"Casual",17
2006,"City Builder",1
2006,"Classic",17
2006,"Clicker",1
2006,"Co-op",5
2006,"Cold War",1
2006,"Collectathon",1
2006,"Colorful",2
2006,"Combat",1
2006,"Comedy",3
2006,"Competitive",1
2006,"Controller",2
2006,"Cult Classic",3
2006,"Cute",3
2006,"Cyberpunk",1
2006,"Dark",1
2006,"Dark Fantasy",2
2006,"Difficult",5
2006,"Dinosaurs",1
2006,"Diplomacy",1
2006,"Driving",2
2006,"Economy",4
2006,"Education",1
2006,"Experimental",1
2006,"Exploration",5
2006,"FPS",6
2006,"Family Friendly",3
2006,"Fantasy",3
2006,"Fast-Paced",1
2006,"First-Person",6
2006,"Flight",3
2006,"Free to Play",1
2006,"Funny",6
2006,"Futuristic",1
2006,"Gore",3
2006,"Gothic",1
2006,"Grand Strategy",2
2006,"Great Soundtrack",8
2006,"Hacking",1
2006,"Historical",7
2006,"Horror",3
2006,"Horses",1
2006,"Immersive Sim",1
2006,"Indie",6
2006,"Isometric",4
2006,"Linear",1
2006,"Local Co-Op",1
2006,"Local Multiplayer",1
2006,"Management",3
2006,"Massively Multiplayer",1
2006,"Match 3",6
2006,"Military",9
2006,"Mod",1
2006,"Moddable",3
2006,"Multiplayer",15
2006,"Naval",3
2006,"Naval Combat",3
2006,"Nostalgia",3
2006,"Offroad",1
2006,"Old School",3
2006,"Online Co-Op",2
2006,"Open World",4
2006,"Perma Death",1
2006,"Physics",4
2006,"Pixel Graphics",1
2006,"Platformer",1
2006,"Point & Click",1
2006,"Post-apocalyptic",1
2006,"Programming",1
2006,"Psychological",1
2006,"Psychological Horror",2
2006,"Puzzle",12
2006,"PvE",1
2006,"RPG",5
2006,"RTS",3
2006,"Racing",2
2006,"Real-Time",3
2006,"Real-Time with Pause",1
2006,"Realistic",3
2006,"Relaxing",2
2006,"Remake",1
2006,"Replay Value",4
2006,"Resource Management",2
2006,"Retro",2
2006,"Roguelike",1
2006,"Sandbox",5
2006,"Sci-fi",7
2006,"Shoot Em Up",2
2006,"Shooter",9
2006,"Simulation",17
2006,"Singleplayer",30
2006,"Space",4
2006,"Space Sim",2
2006,"Story Rich",5
2006,"Strategy",20
2006,"Submarine",3
2006,"Supernatural",1
2006,"Surreal",1
2006,"Survival",1
2006,"Tactical",5
2006,"Tactical RPG",2
2006,"Tanks",2
2006,"Team-Based",1
2006,"Text-Based",1
2006,"Third Person",2
2006,"Third-Person Shooter",1
2006,"Time Management",1
2006,"Top-Down",1
2006,"Top-Down Shooter",1
2006,"Trading",2
2006,"Turn-Based",6
2006,"Turn-Based Combat",1
2006,"Turn-Based Strategy",6
2006,"Turn-Based Tactics",1
2006,"Twin Stick Shooter",1
2006,"Typing",2
2006,"Underwater",4
2006,"Villain Protagonist",1
2006,"Violent",1
2006,"War",8
2006,"Wargame",2
2006,"Western",1
2006,"World War II",4
2006,"Zombies",1
2007,"1990s",12
2007,"2.5D",2
2007,"2D",6
2007,"3D",1
2007,"3D Platformer",3
2007,"3D Vision",1
2007,"4 Player Local",1
2007,"4X",4
2007,"Action",56
2007,"Action RPG",9
2007,"Action-Adventure",3
2007,"Addictive",1
2007,"Adventure",27
2007,"Aliens",6
2007,"Alternate History",2
2007,"Arcade",5
2007,"Arena Shooter",5
2007,"Assassin",3
2007,"Atmospheric",31
2007,"Automobile Sim",2
2007,"Base Building",1
2007,"Based On A Novel",1
2007,"Beat em up",1
2007,"Beautiful",1
2007,"Bikes",1
2007,"Building",1
2007,"Bullet Hell",2
2007,"Bullet Time",1
2007,"CRPG",1
2007,"Cartoon",1
2007,"Cartoony",1
2007,"Casual",8
2007,"Character Action Game",1
2007,"Character Customization",1
2007,"Choices Matter",1
2007,"Cinematic",1
2007,"City Builder",1
2007,"Class-Based",2
2007,"Classic",47
2007,"Co-op",9
2007,"Comedy",5
2007,"Comic Book",1
2007,"Competitive",4
2007,"Conspiracy",2
2007,"Controller",5
2007,"Crafting",1
2007,"Crime",3
2007,"Cult Classic",7
2007,"Cyberpunk",5
2007,"Dark",6
2007,"Dark Fantasy",6
2007,"Dark Humor",2
2007,"Demons",4
2007,"Difficult",11
2007,"Dinosaurs",1
2007,"Driving",2
2007,"Dystopian",6
2007,"Economy",1
2007,"Education",1
2007,"Episodic",2
2007,"Escape Room",1
2007,"Exploration",2
2007,"FPS",27
2007,"Family Friendly",2
2007,"Fantasy",11
2007,"Fast-Paced",5
2007,"Female Protagonist",8
2007,"First-Person",30
2007,"Free to Play",2
2007,"Funny",7
2007,"Futuristic",3
2007,"Gore",10
2007,"Gothic",4
2007,"Grand Strategy",7
2007,"Great Soundtrack",28
2007,"Hack and Slash",4
2007,"Hentai",1
2007,"Hero Shooter",1
2007,"Hidden Object",1
2007,"Historical",10
2007,"Horror",16
2007,"Illuminati",1
2007,"Immersive",4
2007,"Immersive Sim",3
2007,"Indie",7
2007,"Inventory Management",2
2007,"Isometric",1
2007,"Linear",1
2007,"Local Co-Op",2
2007,"Local Multiplayer",4
2007,"Loot",1
2007,"Magic",2
2007,"Management",2
2007,"Martial Arts",1
2007,"Mechs",1
2007,"Medieval",3
2007,"Military",7
2007,"Moddable",16
2007,"Modern",2
2007,"Motorbike",1
2007,"Mouse only",1
2007,"Multiplayer",32
2007,"Multiple Endings",1
2007,"Mythology",2
2007,"Nostalgia",4
2007,"Nudity",1
2007,"Old School",12
2007,"Online Co-Op",3
2007,"Open World",5
2007,"Parkour",2
2007,"Party-Based RPG",1
2007,"Physics",5
2007,"Pinball",1
2007,"Pixel Graphics",3
2007,"Platformer",5
2007,"Point & Click",2
2007,"Political",1
2007,"Post-apocalyptic",2
2007,"Psychedelic",1
2007,"Psychological Horror",1
2007,"Puzzle",16
2007,"Puzzle Platformer",2
2007,"PvE",1
2007,"PvP",1
2007,"RPG",15
2007,"RTS",10
2007,"Racing",3
2007,"Real Time Tactics",5
2007,"Real-Time",1
2007,"Real-Time with Pause",2
2007,"Realistic",1
2007,"Remake",2
2007,"Replay Value",2
2007,"Retro",14
2007,"Robots",2
2007,"Romance",1
2007,"Rome",3
2007,"Sandbox",6
2007,"Sci-fi",24
2007,"Science",1
2007,"Score Attack",1
2007,"Sequel",2
2007,"Sexual Content",1
2007,"Shoot Em Up",3
2007,"Shooter",36
2007,"Short",2
2007,"Side Scroller",1
2007,"Silent Protagonist",3
2007,"Simulation",12
2007,"Singleplayer",59
2007,"Snow",1
2007,"Space",4
2007,"Spaceships",1
2007,"Spectacle fighter",1
2007,"Sports",1
2007,"Stealth",11
2007,"Steampunk",2
2007,"Story Rich",19
2007,"Strategy",21
2007,"Stylized",1
2007,"Supernatural",2
2007,"Survival",2
2007,"Survival Horror",1
2007,"Tactical",11
2007,"Tanks",1
2007,"Team-Based",2
2007,"Third Person",15
2007,"Third-Person Shooter",9
2007,"Top-Down",2
2007,"Top-Down Shooter",2
2007,"Trading",1
2007,"Trains",1
2007,"Transhumanism",1
2007,"Turn-Based",7
2007,"Turn-Based Strategy",7
2007,"Twin Stick Shooter",3
2007,"Underwater",1
2007,"Vampire",1
2007,"Villain Protagonist",1
2007,"Violent",5
2007,"War",7
2007,"Western",1
2007,"World War II",5
2007,"Zombies",7
2007,"eSports",1
2008,"1980s",2
2008,"1990s",5
2008,"2.5D",1
2008,"2D",8
2008,"3D",6
2008,"3D Platformer",3
2008,"3D Vision",1
2008,"4X",2
2008,"Action",63
2008,"Action RPG",9
2008,"Action RTS",2
2008,"Action-Adventure",6
2008,"Addictive",5
2008,"Adventure",43
2008,"Agriculture",1
2008,"Aliens",10
2008,"America",1
2008,"Anime",1
2008,"Arcade",8
2008,"Assassin",2
2008,"Atmospheric",34
2008,"Automobile Sim",6
2008,"Base Building",7
2008,"Based On A Novel",1
2008,"Battle Royale",1
2008,"Beautiful",2
2008,"Benchmark",1
2008,"Bowling",1
2008,"Building",2
2008,"Bullet Hell",1
2008,"Bullet Time",1
2008,"Capitalism",1
2008,"Card Battler",1
2008,"Card Game",1
2008,"Cartoon",1
2008,"Cartoony",1
2008,"Casual",41
2008,"Character Customization",7
2008,"Choices Matter",4
2008,"Cinematic",2
2008,"City Builder",7
2008,"Class-Based",1
2008,"Classic",33
2008,"Clicker",1
2008,"Co-op",21
2008,"Cold War",1
2008,"Colony Sim",3
2008,"Colorful",4
2008,"Combat",3
2008,"Combat Racing",1
2008,"Comedy",11
2008,"Comic Book",1
2008,"Competitive",4
2008,"Conspiracy",2
2008,"Controller",8
2008,"Cooking",1
2008,"Crime",4
2008,"Cult Classic",2
2008,"Cute",4
2008,"Cyberpunk",2
2008,"Dark",2
2008,"Dark Fantasy",3
2008,"Dark Humor",2
2008,"Destruction",2
2008,"Detective",2
2008,"Difficult",11
2008,"Diplomacy",1
2008,"Driving",3
2008,"Dystopian",1
2008,"Economy",5
2008,"Emotional",1
2008,"Exploration",13
2008,"FPS",24
2008,"Family Friendly",7
2008,"Fantasy",12
2008,"Farming",1
2008,"Farming Sim",1
2008,"Fast-Paced",1
2008,"Female Protagonist",11
2008,"First-Person",24
2008,"Flight",3
2008,"Free to Play",5
2008,"Funny",11
2008,"Futuristic",3
2008,"Gambling",1
2008,"Games Workshop",1
2008,"God Game",2
2008,"Gore",9
2008,"Grand Strategy",2
2008,"Great Soundtrack",20
2008,"Gun Customization",1
2008,"Hack and Slash",4
2008,"Heist",1
2008,"Hentai",1
2008,"Hidden Object",4
2008,"Historical",13
2008,"Horror",12
2008,"Hunting",1
2008,"Immersive",2
2008,"Immersive Sim",1
2008,"Indie",21
2008,"Inventory Management",2
2008,"Isometric",6
2008,"Jet",1
2008,"LEGO",1
2008,"Level Editor",3
2008,"Linear",1
2008,"Local Co-Op",2
2008,"Local Multiplayer",5
2008,"Loot",2
2008,"Lore-Rich",1
2008,"Lovecraftian",1
2008,"Magic",2
2008,"Mahjong",1
2008,"Management",14
2008,"Massively Multiplayer",1
2008,"Match 3",9
2008,"Mature",1
2008,"Medieval",3
2008,"Memes",3
2008,"Metroidvania",1
2008,"Military",14
2008,"Minigames",1
2008,"Mod",1
2008,"Moddable",10
2008,"Multiplayer",41
2008,"Multiple Endings",1
2008,"Music",2
2008,"Music-Based Procedural Generation",1
2008,"Mystery",1
2008,"Mythology",2
2008,"Narration",1
2008,"Naval",1
2008,"Naval Combat",1
2008,"Ninja",1
2008,"Noir",1
2008,"Nostalgia",2
2008,"Nudity",1
2008,"Offroad",1
2008,"Old School",4
2008,"Online Co-Op",6
2008,"Open World",28
2008,"Parkour",3
2008,"Philosophical",1
2008,"Physics",4
2008,"Pixel Graphics",2
2008,"Platformer",7
2008,"Point & Click",8
2008,"Political",1
2008,"Politics",1
2008,"Post-apocalyptic",5
2008,"Procedural Generation",1
2008,"Psychedelic",1
2008,"Psychological Horror",3
2008,"Puzzle",26
2008,"PvP",2
2008,"RPG",16
2008,"RTS",9
2008,"Racing",9
2008,"Real Time Tactics",1
2008,"Real-Time",2
2008,"Real-Time with Pause",4
2008,"Realistic",9
2008,"Relaxing",2
2008,"Remake",1
2008,"Replay Value",4
2008,"Resource Management",3
2008,"Retro",8
2008,"Rhythm",1
2008,"Robots",1
2008,"Roguelike",1
2008,"Romance",2
2008,"Rome",2
2008,"Sandbox",13
2008,"Satire",1
2008,"Sci-fi",21
2008,"Science",1
2008,"Score Attack",1
2008,"Sexual Content",1
2008,"Shoot Em Up",1
2008,"Shooter",32
2008,"Side Scroller",1
2008,"Simulation",33
2008,"Singleplayer",77
2008,"Soundtrack",2
2008,"Space",7
2008,"Space Sim",3
2008,"Spaceships",1
2008,"Split Screen",1
2008,"Sports",2
2008,"Stealth",10
2008,"Story Rich",22
2008,"Strategy",45
2008,"Stylized",1
2008,"Submarine",1
2008,"Superhero",1
2008,"Surreal",1
2008,"Survival",6
2008,"Survival Horror",4
2008,"Tactical",17
2008,"Tactical RPG",1
2008,"Tanks",3
2008,"Team-Based",5
2008,"Text-Based",1
2008,"Third Person",16
2008,"Third-Person Shooter",11
2008,"Time Attack",1
2008,"Time Management",1
2008,"Top-Down",6
2008,"Top-Down Shooter",1
2008,"Touch-Friendly",3
2008,"Tower Defense",2
2008,"TrackIR",1
2008,"Trading",1
2008,"Turn-Based",8
2008,"Turn-Based Strategy",7
2008,"Turn-Based Tactics",4
2008,"Twin Stick Shooter",1
2008,"Underwater",4
2008,"Unforgiving",1
2008,"VR",1
2008,"Vampire",1
2008,"Vehicular Combat",3
2008,"Villain Protagonist",1
2008,"Violent",2
2008,"War",8
2008,"Wargame",1
2008,"Warhammer 40K",1
2008,"Werewolves",1
2008,"Western",1
2008,"World War II",6
2008,"Zombies",6
2009,"1980s",2
2009,"1990s",16
2009,"2.5D",13
2009,"2D",35
2009,"2D Platformer",1
2009,"3D",7
2009,"3D Platformer",8
2009,"3D Vision",1
2009,"4 Player Local",2
2009,"4X",3
2009,"Abstract",2
2009,"Action",136
2009,"Action RPG",17
2009,"Action RTS",1
2009,"Action Roguelike",1
2009,"Action-Adventure",7
2009,"Addictive",8
2009,"Adventure",120
2009,"Agriculture",2
2009,"Aliens",9
2009,"Alternate History",9
2009,"Ambient",1
2009,"America",2
2009,"Anime",3
2009,"Arcade",14
2009,"Arena Shooter",3
2009,"Artificial Intelligence",2
2009,"Assassin",1
2009,"Atmospheric",78
2009,"Auto Battler",1
2009,"Automobile Sim",4
2009,"Base Building",11
2009,"Based On A Novel",11
2009,"Beat em up",7
2009,"Beautiful",7
2009,"Blood",5
2009,"Board Game",2
2009,"Bowling",1
2009,"Building",8
2009,"Bullet Hell",1
2009,"Bullet Time",2
2009,"CRPG",4
2009,"Capitalism",1
2009,"Card Battler",1
2009,"Card Game",1
2009,"Cartoon",4
2009,"Cartoony",2
2009,"Casual",78
2009,"Character Action Game",4
2009,"Character Customization",11
2009,"Choices Matter",6
2009,"Choose Your Own Adventure",2
2009,"City Builder",7
2009,"Class-Based",1
2009,"Classic",91
2009,"Co-op",42
2009,"Co-op Campaign",4
2009,"Cold War",3
2009,"Colony Sim",1
2009,"Colorful",5
2009,"Combat",2
2009,"Combat Racing",2
2009,"Comedy",37
2009,"Comic Book",5
2009,"Conspiracy",2
2009,"Controller",15
2009,"Cooking",2
2009,"Crafting",1
2009,"Crime",4
2009,"Cult Classic",22
2009,"Cute",11
2009,"Cyberpunk",5
2009,"Dark",9
2009,"Dark Comedy",1
2009,"Dark Fantasy",8
2009,"Dark Humor",4
2009,"Dating Sim",1
2009,"Deckbuilding",1
2009,"Demons",1
2009,"Destruction",3
2009,"Detective",22
2009,"Difficult",21
2009,"Diplomacy",1
2009,"Dog",2
2009,"Drama",8
2009,"Driving",3
2009,"Dungeon Crawler",1
2009,"Dystopian",4
2009,"Economy",7
2009,"Education",1
2009,"Emotional",1
2009,"Epic",5
2009,"Episodic",1
2009,"Escape Room",4
2009,"Experience",1
2009,"Experimental",2
2009,"Exploration",30
2009,"FMV",5
2009,"FPS",41
2009,"Family Friendly",28
2009,"Fantasy",37
2009,"Farming Sim",1
2009,"Fast-Paced",1
2009,"Female Protagonist",41
2009,"Fighting",3
2009,"First-Person",44
2009,"Flight",9
2009,"Free to Play",5
2009,"Funny",46
2009,"Futuristic",10
2009,"Games Workshop",1
2009,"God Game",3
2009,"Golf",1
2009,"Gore",25
2009,"Gothic",4
2009,"Grand Strategy",9
2009,"Great Soundtrack",81
2009,"Hack and Slash",15
2009,"Hand-drawn",5
2009,"Heist",1
2009,"Hentai",2
2009,"Hex Grid",3
2009,"Hidden Object",14
2009,"Historical",23
2009,"Horror",21
2009,"Horses",1
2009,"Hunting",1
2009,"Immersive",2
2009,"Indie",56
2009,"Interactive Fiction",2
2009,"Inventory Management",1
2009,"Investigation",3
2009,"Isometric",12
2009,"LEGO",2
2009,"Level Editor",3
2009,"Life Sim",1
2009,"Linear",8
2009,"Local Co-Op",12
2009,"Local Multiplayer",10
2009,"Logic",3
2009,"Loot",3
2009,"Looter Shooter",3
2009,"Lovecraftian",3
2009,"MMORPG",1
2009,"Magic",12
2009,"Mahjong",2
2009,"Management",11
2009,"Mars",2
2009,"Massively Multiplayer",1
2009,"Match 3",6
2009,"Mature",3
2009,"Medical Sim",1
2009,"Medieval",14
2009,"Memes",3
2009,"Military",27
2009,"Mini Golf",1
2009,"Minigames",1
2009,"Minimalist",2
2009,"Mod",2
2009,"Moddable",19
2009,"Modern",1
2009,"Mouse only",13
2009,"Movie",1
2009,"Multiplayer",76
2009,"Multiple Endings",2
2009,"Music",2
2009,"Mystery",14
2009,"Mythology",1
2009,"Narration",2
2009,"Naval",8
2009,"Naval Combat",5
2009,"Ninja",1
2009,"Noir",1
2009,"Nostalgia",2
2009,"Nudity",5
2009,"Old School",7
2009,"On-Rails Shooter",1
2009,"Online Co-Op",15
2009,"Open World",38
2009,"Parkour",5
2009,"Parody",2
2009,"Party-Based RPG",2
2009,"Perma Death",1
2009,"Philosophical",1
2009,"Physics",10
2009,"Pinball",1
2009,"Pirates",6
2009,"Pixel Graphics",8
2009,"Platformer",17
2009,"Point & Click",47
2009,"Political",2
2009,"Political Sim",3
2009,"Politics",3
2009,"Post-apocalyptic",8
2009,"Procedural Generation",2
2009,"Psychedelic",4
2009,"Psychological",4
2009,"Psychological Horror",8
2009,"Puzzle",77
2009,"Puzzle Platformer",4
2009,"PvE",1
2009,"PvP",4
2009,"Quick-Time Events",4
2009,"RPG",46
2009,"RTS",40
2009,"Racing",9
2009,"Real Time Tactics",4
2009,"Real-Time",8
2009,"Real-Time with Pause",11
2009,"Realistic",5
2009,"Reboot",1
2009,"Relaxing",6
2009,"Remake",16
2009,"Replay Value",9
2009,"Resource Management",3
2009,"Retro",32
2009,"Robots",3
2009,"Roguelike",2
2009,"Roguelite",2
2009,"Rome",1
2009,"Sailing",1
2009,"Sandbox",24
2009,"Satire",2
2009,"Sci-fi",52
2009,"Science",1
2009,"Score Attack",2
2009,"Sequel",1
2009,"Sexual Content",1
2009,"Shoot Em Up",5
2009,"Shooter",61
2009,"Short",10
2009,"Side Scroller",3
2009,"Silent Protagonist",1
2009,"Simulation",60
2009,"Singleplayer",174
2009,"Sniper",2
2009,"Soundtrack",1
2009,"Space",23
2009,"Space Sim",2
2009,"Spaceships",1
2009,"Spectacle fighter",3
2009,"Split Screen",2
2009,"Sports",8
2009,"Stealth",15
2009,"Steampunk",4
2009,"Story Rich",67
2009,"Strategy",82
2009,"Strategy RPG",1
2009,"Stylized",7
2009,"Submarine",2
2009,"Superhero",5
2009,"Surreal",9
2009,"Survival",15
2009,"Survival Horror",7
2009,"Swordplay",2
2009,"Tabletop",1
2009,"Tactical",29
2009,"Tactical RPG",3
2009,"Tanks",2
2009,"Team-Based",4
2009,"Third Person",49
2009,"Third-Person Shooter",20
2009,"Thriller",1
2009,"Time Attack",1
2009,"Time Management",2
2009,"Time Manipulation",5
2009,"Time Travel",6
2009,"Top-Down",10
2009,"Top-Down Shooter",6
2009,"Touch-Friendly",4
2009,"Tower Defense",4
2009,"Trading",2
2009,"Transportation",1
2009,"Turn-Based",12
2009,"Turn-Based Combat",4
2009,"Turn-Based Strategy",11
2009,"Turn-Based Tactics",2
2009,"Twin Stick Shooter",2
2009,"Underwater",1
2009,"VR",2
2009,"Vampire",1
2009,"Villain Protagonist",3
2009,"Violent",9
2009,"Visual Novel",3
2009,"Voice Control",1
2009,"Walking Simulator",5
2009,"War",24
2009,"Wargame",2
2009,"Warhammer 40K",1
2009,"Western",2
2009,"World War I",3
2009,"World War II",21
2009,"Zombies",12
2010,"1990s",9
2010,"2.5D",3
2010,"2D",28
2010,"2D Platformer",3
2010,"3D",10
2010,"3D Fighter",1
2010,"3D Platformer",6
2010,"3D Vision",3
2010,"4 Player Local",3
2010,"4X",4
2010,"6DOF",2
2010,"ATV",2
2010,"Abstract",1
2010,"Action",104
2010,"Action RPG",9
2010,"Action Roguelike",1
2010,"Action-Adventure",6
2010,"Addictive",6
2010,"Adventure",80
2010,"Agriculture",6
2010,"Aliens",6
2010,"Alternate History",3
2010,"America",1
2010,"Anime",4
2010,"Arcade",23
2010,"Arena Shooter",1
2010,"Assassin",1
2010,"Atmospheric",41
2010,"Automobile Sim",3
2010,"Base Building",2
2010,"Basketball",1
2010,"Beat em up",8
2010,"Beautiful",4
2010,"Bikes",2
2010,"Blood",2
2010,"Board Game",7
2010,"Building",4
2010,"Bullet Hell",4
2010,"Bullet Time",2
2010,"CRPG",1
2010,"Capitalism",1
2010,"Card Game",4
2010,"Cartoon",2
2010,"Cartoony",3
2010,"Casual",66
2010,"Character Action Game",1
2010,"Character Customization",5
2010,"Chess",1
2010,"Choices Matter",4
2010,"Cinematic",1
2010,"City Builder",2
2010,"Class-Based",3
2010,"Classic",35
2010,"Co-op",34
2010,"Co-op Campaign",1
2010,"Cold War",1
2010,"Collectathon",1
2010,"Colony Sim",1
2010,"Colorful",12
2010,"Combat",2
2010,"Combat Racing",2
2010,"Comedy",23
2010,"Comic Book",2
2010,"Competitive",4
2010,"Conspiracy",1
2010,"Controller",17
2010,"Cooking",1
2010,"Crafting",2
2010,"Crime",2
2010,"Cult Classic",4
2010,"Cute",6
2010,"Cyberpunk",5
2010,"Dark",7
2010,"Dark Fantasy",6
2010,"Dark Humor",2
2010,"Destruction",1
2010,"Detective",5
2010,"Difficult",19
2010,"Diplomacy",2
2010,"Dog",1
2010,"Dragons",3
2010,"Driving",4
2010,"Dungeon Crawler",2
2010,"Dystopian",2
2010,"Economy",12
2010,"Education",3
2010,"Electronic Music",1
2010,"Epic",2
2010,"Episodic",2
2010,"Escape Room",4
2010,"Exploration",14
2010,"FMV",1
2010,"FPS",18
2010,"Family Friendly",14
2010,"Fantasy",21
2010,"Farming",1
2010,"Farming Sim",4
2010,"Fast-Paced",6
2010,"Female Protagonist",8
2010,"Fighting",2
2010,"First-Person",24
2010,"Flight",6
2010,"Football (American)",1
2010,"Football (Soccer)",1
2010,"Free to Play",4
2010,"Funny",26
2010,"Futuristic",4
2010,"Gambling",2
2010,"Games Workshop",2
2010,"God Game",1
2010,"Gore",15
2010,"Gothic",3
2010,"Grand Strategy",11
2010,"Great Soundtrack",37
2010,"Grid-Based Movement",1
2010,"Hack and Slash",10
2010,"Hacking",2
2010,"Hand-drawn",1
2010,"Heist",1
2010,"Hex Grid",4
2010,"Hidden Object",14
2010,"Historical",20
2010,"Hockey",1
2010,"Horror",19
2010,"Horses",2
2010,"Hunting",1
2010,"Immersive",3
2010,"Immersive Sim",3
2010,"Indie",69
2010,"Investigation",2
2010,"Isometric",10
2010,"JRPG",1
2010,"LEGO",2
2010,"LGBTQ+",1
2010,"Lemmings",1
2010,"Level Editor",3
2010,"Life Sim",2
2010,"Linear",3
2010,"Local Co-Op",12
2010,"Local Multiplayer",13
2010,"Logic",3
2010,"Loot",1
2010,"Lore-Rich",1
2010,"Lovecraftian",2
2010,"MMORPG",1
2010,"Magic",6
2010,"Management",9
2010,"Mars",1
2010,"Martial Arts",1
2010,"Massively Multiplayer",5
2010,"Match 3",7
2010,"Mature",5
2010,"Mechs",2
2010,"Medieval",10
2010,"Memes",1
2010,"Metroidvania",3
2010,"Military",10
2010,"Minimalist",2
2010,"Mining",1
2010,"Mod",2
2010,"Moddable",14
2010,"Modern",2
2010,"Motocross",1
2010,"Motorbike",1
2010,"Multiplayer",68
2010,"Multiple Endings",4
2010,"Music",3
2010,"Music-Based Procedural Generation",2
2010,"Mystery",6
2010,"Mythology",1
2010,"Nature",1
2010,"Naval",4
2010,"Naval Combat",1
2010,"Ninja",2
2010,"Nostalgia",4
2010,"Nudity",4
2010,"Offroad",2
2010,"Old School",8
2010,"Online Co-Op",9
2010,"Open World",33
2010,"Parkour",3
2010,"Parody",2
2010,"Party",1
2010,"Party-Based RPG",2
2010,"Philosophical",1
2010,"Physics",5
2010,"Pirates",7
2010,"Pixel Graphics",5
2010,"Platformer",22
2010,"Point & Click",15
2010,"Political Sim",2
2010,"Politics",4
2010,"Post-apocalyptic",3
2010,"Precision Platformer",2
2010,"Procedural Generation",1
2010,"Psychedelic",4
2010,"Psychological",1
2010,"Psychological Horror",5
2010,"Puzzle",56
2010,"Puzzle Platformer",7
2010,"PvE",3
2010,"PvP",6
2010,"RPG",35
2010,"RTS",12
2010,"Racing",10
2010,"Real Time Tactics",2
2010,"Real-Time",4
2010,"Real-Time with Pause",4
2010,"Realistic",8
2010,"Relaxing",7
2010,"Remake",3
2010,"Replay Value",7
2010,"Resource Management",4
2010,"Retro",21
2010,"Rhythm",4
2010,"Robots",4
2010,"Roguelike",1
2010,"Romance",1
2010,"Sandbox",18
2010,"Satire",1
2010,"Sci-fi",36
2010,"Score Attack",3
2010,"Sequel",1
2010,"Shoot Em Up",6
2010,"Shooter",32
2010,"Short",4
2010,"Side Scroller",9
2010,"Simulation",41
2010,"Singleplayer",138
2010,"Snow",1
2010,"Solitaire",2
2010,"Soundtrack",1
2010,"Space",17
2010,"Space Sim",2
2010,"Spaceships",1
2010,"Spectacle fighter",1
2010,"Split Screen",3
2010,"Sports",5
2010,"Stealth",10
2010,"Steampunk",3
2010,"Story Rich",30
2010,"Strategy",61
2010,"Strategy RPG",1
2010,"Stylized",3
2010,"Submarine",1
2010,"Superhero",2
2010,"Surreal",3
2010,"Survival",8
2010,"Survival Horror",4
2010,"Swordplay",2
2010,"Tabletop",2
2010,"Tactical",17
2010,"Tactical RPG",2
2010,"Tanks",2
2010,"Team-Based",5
2010,"Text-Based",1
2010,"Third Person",37
2010,"Third-Person Shooter",12
2010,"Time Attack",2
2010,"Time Management",5
2010,"Time Manipulation",4
2010,"Time Travel",1
2010,"Top-Down",8
2010,"Top-Down Shooter",5
2010,"Touch-Friendly",5
2010,"Tower Defense",2
2010,"TrackIR",1
2010,"Trading",5
2010,"Trains",1
2010,"Turn-Based",15
2010,"Turn-Based Combat",1
2010,"Turn-Based Strategy",12
2010,"Turn-Based Tactics",3
2010,"Tutorial",1
2010,"Twin Stick Shooter",7
2010,"Typing",1
2010,"Underwater",4
2010,"Unforgiving",1
2010,"VR",2
2010,"Vikings",2
2010,"Violent",5
2010,"Walking Simulator",1
2010,"War",13
2010,"Warhammer 40K",2
2010,"Well-Written",2
2010,"Werewolves",1
2010,"Western",4
2010,"Word Game",1
2010,"World War I",2
2010,"World War II",9
2010,"Zombies",5
2011,"1980s",1
2011,"1990s",6
2011,"2.5D",6
2011,"2D",41
2011,"3D",12
2011,"3D Platformer",7
2011,"3D Vision",5
2011,"4 Player Local",2
2011,"4X",4
2011,"Abstract",4
2011,"Action",136
2011,"Action RPG",14
2011,"Action Roguelike",1
2011,"Action-Adventure",7
2011,"Addictive",7
2011,"Adventure",104
2011,"Agriculture",1
2011,"Aliens",12
2011,"Alternate History",5
2011,"America",1
2011,"Anime",7
2011,"Arcade",31
2011,"Arena Shooter",4
2011,"Artificial Intelligence",1
2011,"Assassin",2
2011,"Asynchronous Multiplayer",1
2011,"Atmospheric",48
2011,"Automation",1
2011,"Automobile Sim",7
2011,"Base Building",9
2011,"Based On A Novel",7
2011,"Beat em up",3
2011,"Beautiful",5
2011,"Benchmark",1
2011,"Blood",3
2011,"Bowling",1
2011,"Building",11
2011,"Bullet Hell",5
2011,"Bullet Time",4
2011,"CRPG",4
2011,"Capitalism",1
2011,"Card Battler",1
2011,"Card Game",2
2011,"Cartoon",1
